entry_time,exit_time,side,entry_price,exit_price,pnl_points,pnl_dollar,commission,fold
2026-01-14 00:00:00+00:00,2026-01-14 00:15:00+00:00,LONG,25892.91655161948,25893.025806797476,0.11,-1.2,1.42,17
2026-01-14 00:15:00+00:00,2026-01-14 00:45:00+00:00,SHORT,25893.025806797476,25896.07802566917,-3.05,-7.52,1.42,17
2026-01-14 00:45:00+00:00,2026-01-14 01:45:00+00:00,LONG,25896.07802566917,25896.11348527478,0.04,-1.35,1.42,17
2026-01-14 01:45:00+00:00,2026-01-14 06:30:00+00:00,SHORT,25896.11348527478,25864.716016736227,31.4,61.37,1.42,17
2026-01-14 06:30:00+00:00,2026-01-14 07:00:00+00:00,LONG,25864.716016736227,25864.317820650904,-0.4,-2.22,1.42,17
2026-01-14 07:00:00+00:00,2026-01-14 07:45:00+00:00,SHORT,25864.317820650904,25865.80145343024,-1.48,-4.39,1.42,17
2026-01-14 07:45:00+00:00,2026-01-14 08:15:00+00:00,LONG,25865.80145343024,25860.767255790804,-5.03,-11.49,1.42,17
2026-01-14 08:15:00+00:00,2026-01-14 12:15:00+00:00,SHORT,25860.767255790804,25757.784414202655,102.98,204.55,1.42,17
2026-01-14 12:15:00+00:00,2026-01-14 12:45:00+00:00,LONG,25757.784414202655,25754.5037344533,-3.28,-7.98,1.42,17
2026-01-14 12:45:00+00:00,2026-01-14 16:30:00+00:00,SHORT,25754.5037344533,25537.651729643643,216.85,432.28,1.42,17
2026-01-14 16:30:00+00:00,2026-01-14 16:45:00+00:00,LONG,25537.651729643643,25500.3347176867,-37.32,-76.05,1.42,17
2026-01-14 16:45:00+00:00,2026-01-14 18:30:00+00:00,SHORT,25500.3347176867,25503.51362547001,-3.18,-7.78,1.42,17
2026-01-14 18:30:00+00:00,2026-01-14 23:00:00+00:00,LONG,25503.51362547001,25587.256339476848,83.74,166.07,1.42,17
2026-01-14 23:00:00+00:00,2026-01-14 23:30:00+00:00,SHORT,25587.256339476848,25601.591154178423,-14.33,-30.09,1.42,17
2026-01-14 23:30:00+00:00,2026-01-14 23:45:00+00:00,LONG,25601.591154178423,25613.334839159455,11.74,22.07,1.42,17
2026-01-14 23:45:00+00:00,2026-01-15 00:00:00+00:00,SHORT,25613.334839159455,25620.030746133812,-6.7,-14.81,1.42,17
2026-01-15 00:00:00+00:00,2026-01-15 02:45:00+00:00,LONG,25620.030746133812,25607.389498282577,-12.64,-26.7,1.42,17
2026-01-15 02:45:00+00:00,2026-01-15 03:45:00+00:00,SHORT,25607.389498282577,25609.019608014853,-1.63,-4.68,1.42,17
2026-01-15 03:45:00+00:00,2026-01-15 11:15:00+00:00,LONG,25609.019608014853,25820.843649115057,211.82,422.23,1.42,17
2026-01-15 11:15:00+00:00,2026-01-15 11:30:00+00:00,SHORT,25820.843649115057,25825.7138095524,-4.87,-11.16,1.42,17
2026-01-15 11:30:00+00:00,2026-01-15 15:15:00+00:00,LONG,25825.7138095524,25876.298916295433,50.59,99.75,1.42,17
2026-01-15 15:15:00+00:00,2026-01-15 15:30:00+00:00,SHORT,25876.298916295433,25880.147091472314,-3.85,-9.12,1.42,17
2026-01-15 15:30:00+00:00,2026-01-15 17:30:00+00:00,LONG,25880.147091472314,25874.252628140825,-5.89,-13.21,1.42,17
2026-01-15 17:30:00+00:00,2026-01-15 23:00:00+00:00,SHORT,25874.252628140825,25722.034181631378,152.22,303.02,1.42,17
2026-01-15 23:00:00+00:00,2026-01-15 23:15:00+00:00,LONG,25722.034181631378,25727.93759357745,5.9,10.39,1.42,17
2026-01-15 23:15:00+00:00,2026-01-15 23:30:00+00:00,SHORT,25727.93759357745,25737.05763585888,-9.12,-19.66,1.42,17
2026-01-15 23:30:00+00:00,2026-01-16 02:00:00+00:00,LONG,25737.05763585888,25766.040668868907,28.98,56.55,1.42,17
2026-01-16 02:00:00+00:00,2026-01-16 02:15:00+00:00,SHORT,25766.040668868907,25768.522062643497,-2.48,-6.38,1.42,17
2026-01-16 02:15:00+00:00,2026-01-16 03:30:00+00:00,LONG,25768.522062643497,25783.222634225505,14.7,27.98,1.42,17
2026-01-16 03:30:00+00:00,2026-01-16 03:45:00+00:00,SHORT,25783.222634225505,25784.909094959654,-1.69,-4.79,1.42,17
2026-01-16 03:45:00+00:00,2026-01-16 08:00:00+00:00,LONG,25784.909094959654,25816.29052852083,31.38,61.34,1.42,17
2026-01-16 08:00:00+00:00,2026-01-16 08:30:00+00:00,SHORT,25816.29052852083,25818.374349310954,-2.08,-5.59,1.42,17
2026-01-16 08:30:00+00:00,2026-01-16 11:15:00+00:00,LONG,25818.374349310954,25828.651903890146,10.28,19.14,1.42,17
2026-01-16 11:15:00+00:00,2026-01-16 16:00:00+00:00,SHORT,25828.651903890146,25708.821839790482,119.83,238.24,1.42,17
2026-01-16 16:00:00+00:00,2026-01-16 16:30:00+00:00,LONG,25708.821839790482,25717.183919428917,8.36,15.3,1.42,17
2026-01-16 16:30:00+00:00,2026-01-16 16:45:00+00:00,SHORT,25717.183919428917,25708.315654699923,8.87,16.32,1.42,17
2026-01-16 16:45:00+00:00,2026-01-16 17:00:00+00:00,LONG,25708.315654699923,25706.31593946247,-2.0,-5.42,1.42,17
2026-01-16 17:00:00+00:00,2026-01-16 17:30:00+00:00,SHORT,25706.31593946247,25702.560526616675,3.76,6.09,1.42,17
2026-01-16 17:30:00+00:00,2026-01-16 17:45:00+00:00,LONG,25702.560526616675,25689.00082726964,-13.56,-28.54,1.42,17
2026-01-16 17:45:00+00:00,2026-01-16 18:45:00+00:00,SHORT,25689.00082726964,25700.07349608086,-11.07,-23.57,1.42,17
2026-01-16 18:45:00+00:00,2026-01-16 20:30:00+00:00,LONG,25700.07349608086,25695.55556593598,-4.52,-10.46,1.42,17
2026-01-16 20:30:00+00:00,2026-01-19 01:00:00+00:00,SHORT,25695.55556593598,25455.662734092122,239.89,478.37,1.42,17
2026-01-19 01:00:00+00:00,2026-01-19 01:30:00+00:00,LONG,25455.662734092122,25432.38769998762,-23.28,-47.97,1.42,17
2026-01-19 01:30:00+00:00,2026-01-19 04:45:00+00:00,SHORT,25432.38769998762,25404.40940805564,27.98,54.54,1.42,17
2026-01-19 04:45:00+00:00,2026-01-19 05:30:00+00:00,LONG,25404.40940805564,25402.097494778885,-2.31,-6.04,1.42,17
2026-01-19 05:30:00+00:00,2026-01-19 11:15:00+00:00,SHORT,25402.097494778885,25308.38195068786,93.72,186.01,1.42,17
2026-01-19 11:15:00+00:00,2026-01-19 11:30:00+00:00,LONG,25308.38195068786,25307.081119551287,-1.3,-4.02,1.42,17
2026-01-19 11:30:00+00:00,2026-01-19 12:45:00+00:00,SHORT,25307.081119551287,25314.806435394683,-7.73,-16.87,1.42,17
2026-01-19 12:45:00+00:00,2026-01-19 14:30:00+00:00,LONG,25314.806435394683,25319.52743787607,4.72,8.02,1.42,17
2026-01-19 14:30:00+00:00,2026-01-19 15:00:00+00:00,SHORT,25319.52743787607,25331.98189762431,-12.45,-26.33,1.42,17
2026-01-19 15:00:00+00:00,2026-01-19 16:00:00+00:00,LONG,25331.98189762431,25352.098801283155,20.12,38.81,1.42,17
2026-01-19 16:00:00+00:00,2026-01-19 16:15:00+00:00,SHORT,25352.098801283155,25359.254307140025,-7.16,-15.73,1.42,17
2026-01-19 16:15:00+00:00,2026-01-19 23:15:00+00:00,LONG,25359.254307140025,25386.898667850153,27.64,53.87,1.42,17
2026-01-19 23:15:00+00:00,2026-01-20 00:00:00+00:00,SHORT,25386.898667850153,25378.851529032214,8.05,14.67,1.42,17
2026-01-20 00:00:00+00:00,2026-01-20 00:15:00+00:00,LONG,25378.851529032214,25374.465594481673,-4.39,-10.19,1.42,17
2026-01-20 00:15:00+00:00,2026-01-20 00:45:00+00:00,SHORT,25374.465594481673,25388.478766346467,-14.01,-29.45,1.42,17
2026-01-20 00:45:00+00:00,2026-01-20 03:30:00+00:00,LONG,25388.478766346467,25404.46473898233,15.99,30.55,1.42,17
2026-01-20 03:30:00+00:00,2026-01-20 10:45:00+00:00,SHORT,25404.46473898233,25174.160309863586,230.3,459.19,1.42,17
2026-01-20 10:45:00+00:00,2026-01-20 14:00:00+00:00,LONG,25174.160309863586,25256.85172871145,82.69,163.96,1.42,17
2026-01-20 14:00:00+00:00,2026-01-20 14:15:00+00:00,SHORT,25256.85172871145,25276.795123382766,-19.94,-41.31,1.42,17
2026-01-20 14:15:00+00:00,2026-01-20 16:45:00+00:00,LONG,25276.795123382766,25358.711342141287,81.92,162.41,1.42,17
2026-01-20 16:45:00+00:00,2026-01-20 17:00:00+00:00,SHORT,25358.711342141287,25342.917386601453,15.79,30.17,1.42,17
2026-01-20 17:00:00+00:00,2026-01-20 17:15:00+00:00,LONG,25342.917386601453,25325.246118168376,-17.67,-36.76,1.42,17
2026-01-20 17:15:00+00:00,2026-01-20 19:45:00+00:00,SHORT,25325.246118168376,25167.098571467406,158.15,314.88,1.42,18
2026-01-20 19:45:00+00:00,2026-01-20 21:15:00+00:00,LONG,25167.098571467406,25150.036200975297,-17.06,-35.54,1.42,18
2026-01-20 21:15:00+00:00,2026-01-20 21:30:00+00:00,SHORT,25150.036200975297,25156.500679755747,-6.46,-14.35,1.42,18
2026-01-20 21:30:00+00:00,2026-01-20 21:45:00+00:00,LONG,25156.500679755747,25166.31460966138,9.81,18.21,1.42,18
2026-01-20 21:45:00+00:00,2026-01-20 23:00:00+00:00,SHORT,25166.31460966138,25171.535228936827,-5.22,-11.86,1.42,18
2026-01-20 23:00:00+00:00,2026-01-21 00:00:00+00:00,LONG,25171.535228936827,25166.994035515152,-4.54,-10.5,1.42,18
2026-01-21 00:00:00+00:00,2026-01-21 00:45:00+00:00,SHORT,25166.994035515152,25188.91065340938,-21.92,-45.25,1.42,18
2026-01-21 00:45:00+00:00,2026-01-21 02:15:00+00:00,LONG,25188.91065340938,25194.882752159057,5.97,10.52,1.42,18
2026-01-21 02:15:00+00:00,2026-01-21 03:30:00+00:00,SHORT,25194.882752159057,25196.196353464264,-1.31,-4.05,1.42,18
2026-01-21 03:30:00+00:00,2026-01-21 03:45:00+00:00,LONG,25196.196353464264,25200.943675019935,4.75,8.07,1.42,18
2026-01-21 03:45:00+00:00,2026-01-21 04:00:00+00:00,SHORT,25200.943675019935,25205.228858978895,-4.29,-9.99,1.42,18
2026-01-21 04:00:00+00:00,2026-01-21 07:30:00+00:00,LONG,25205.228858978895,25233.19618234563,27.97,54.51,1.42,18
2026-01-21 07:30:00+00:00,2026-01-21 08:00:00+00:00,SHORT,25233.19618234563,25228.982574579364,4.21,7.01,1.42,18
2026-01-21 08:00:00+00:00,2026-01-21 08:15:00+00:00,LONG,25228.982574579364,25226.02498342093,-2.96,-7.34,1.42,18
2026-01-21 08:15:00+00:00,2026-01-21 08:45:00+00:00,SHORT,25226.02498342093,25218.053336903573,7.97,14.52,1.42,18
2026-01-21 08:45:00+00:00,2026-01-21 09:00:00+00:00,LONG,25218.053336903573,25212.565590911327,-5.49,-12.4,1.42,18
2026-01-21 09:00:00+00:00,2026-01-21 10:00:00+00:00,SHORT,25212.565590911327,25185.6603724577,26.91,52.39,1.42,18
2026-01-21 10:00:00+00:00,2026-01-21 10:30:00+00:00,LONG,25185.6603724577,25180.648705070205,-5.01,-11.44,1.42,18
2026-01-21 10:30:00+00:00,2026-01-21 10:45:00+00:00,SHORT,25180.648705070205,25163.031465812262,17.62,33.81,1.42,18
2026-01-21 10:45:00+00:00,2026-01-21 11:15:00+00:00,LONG,25163.031465812262,25141.933474480506,-21.1,-43.62,1.42,18
2026-01-21 11:15:00+00:00,2026-01-21 13:00:00+00:00,SHORT,25141.933474480506,25095.784752310796,46.15,90.88,1.42,18
2026-01-21 13:00:00+00:00,2026-01-21 16:30:00+00:00,LONG,25095.784752310796,25322.71421301596,226.93,452.44,1.42,18
2026-01-21 16:30:00+00:00,2026-01-21 17:45:00+00:00,SHORT,25322.71421301596,25259.478190022226,63.24,125.05,1.42,18
2026-01-21 17:45:00+00:00,2026-01-21 20:30:00+00:00,LONG,25259.478190022226,25455.21404600007,195.74,390.05,1.42,18
2026-01-21 20:30:00+00:00,2026-01-21 21:15:00+00:00,SHORT,25455.21404600007,25472.15007205065,-16.94,-35.29,1.42,18
2026-01-21 21:15:00+00:00,2026-01-21 21:30:00+00:00,LONG,25472.15007205065,25489.462627442226,17.31,33.21,1.42,18
2026-01-21 21:30:00+00:00,2026-01-21 21:45:00+00:00,SHORT,25489.462627442226,25523.747272764624,-34.28,-69.99,1.42,18
2026-01-21 21:45:00+00:00,2026-01-22 03:00:00+00:00,LONG,25523.747272764624,25584.93075174531,61.18,120.95,1.42,18
2026-01-22 03:00:00+00:00,2026-01-22 06:45:00+00:00,SHORT,25584.93075174531,25546.637212133297,38.29,75.17,1.42,18
2026-01-22 06:45:00+00:00,2026-01-22 10:00:00+00:00,LONG,25546.637212133297,25672.06365900718,125.43,249.43,1.42,18
2026-01-22 10:00:00+00:00,2026-01-22 10:15:00+00:00,SHORT,25672.06365900718,25674.814110483592,-2.75,-6.92,1.42,18
2026-01-22 10:15:00+00:00,2026-01-22 10:30:00+00:00,LONG,25674.814110483592,25677.276670672534,2.46,3.51,1.42,18
2026-01-22 10:30:00+00:00,2026-01-22 10:45:00+00:00,SHORT,25677.276670672534,25681.677156276568,-4.4,-10.22,1.42,18
2026-01-22 10:45:00+00:00,2026-01-22 11:30:00+00:00,LONG,25681.677156276568,25668.319597270533,-13.36,-28.14,1.42,18
2026-01-22 11:30:00+00:00,2026-01-22 12:45:00+00:00,SHORT,25668.319597270533,25670.622290151892,-2.3,-6.03,1.42,18
2026-01-22 12:45:00+00:00,2026-01-22 13:00:00+00:00,LONG,25670.622290151892,25679.216517637582,8.59,15.77,1.42,18
2026-01-22 13:00:00+00:00,2026-01-22 13:15:00+00:00,SHORT,25679.216517637582,25687.977044530275,-8.76,-18.94,1.42,18
2026-01-22 13:15:00+00:00,2026-01-22 14:30:00+00:00,LONG,25687.977044530275,25657.922940773275,-30.05,-61.53,1.42,18
2026-01-22 14:30:00+00:00,2026-01-22 15:45:00+00:00,SHORT,25657.922940773275,25646.616775302213,11.31,21.19,1.42,18
2026-01-22 15:45:00+00:00,2026-01-22 19:00:00+00:00,LONG,25646.616775302213,25685.235488994218,38.62,75.82,1.42,18
2026-01-22 19:00:00+00:00,2026-01-22 19:15:00+00:00,SHORT,25685.235488994218,25677.83025346323,7.41,13.39,1.42,18
2026-01-22 19:15:00+00:00,2026-01-22 19:30:00+00:00,LONG,25677.83025346323,25667.126897717546,-10.7,-22.83,1.42,18
2026-01-22 19:30:00+00:00,2026-01-22 21:00:00+00:00,SHORT,25667.126897717546,25643.38166343168,23.75,46.07,1.42,18
2026-01-22 21:00:00+00:00,2026-01-22 21:30:00+00:00,LONG,25643.38166343168,25637.061349309803,-6.32,-14.06,1.42,18
2026-01-22 21:30:00+00:00,2026-01-22 23:45:00+00:00,SHORT,25637.061349309803,25637.37143162528,-0.31,-2.04,1.42,18
2026-01-22 23:45:00+00:00,2026-01-23 00:00:00+00:00,LONG,25637.37143162528,25640.079366500348,2.71,4.0,1.42,18
2026-01-23 00:00:00+00:00,2026-01-23 00:15:00+00:00,SHORT,25640.079366500348,25643.710709141305,-3.63,-8.68,1.42,18
2026-01-23 00:15:00+00:00,2026-01-23 04:15:00+00:00,LONG,25643.710709141305,25689.576899911885,45.87,90.31,1.42,18
2026-01-23 04:15:00+00:00,2026-01-23 04:30:00+00:00,SHORT,25689.576899911885,25694.528100581356,-4.95,-11.32,1.42,18
2026-01-23 04:30:00+00:00,2026-01-23 06:00:00+00:00,LONG,25694.528100581356,25703.619766934684,9.09,16.76,1.42,18
2026-01-23 06:00:00+00:00,2026-01-23 10:15:00+00:00,SHORT,25703.619766934684,25583.602142419935,120.02,238.62,1.42,18
2026-01-23 10:15:00+00:00,2026-01-23 12:00:00+00:00,LONG,25583.602142419935,25613.101271300857,29.5,57.58,1.42,18
2026-01-23 12:00:00+00:00,2026-01-23 12:30:00+00:00,SHORT,25613.101271300857,25621.61842074486,-8.52,-18.45,1.42,18
2026-01-23 12:30:00+00:00,2026-01-23 13:30:00+00:00,LONG,25621.61842074486,25613.12186552643,-8.5,-18.41,1.42,18
2026-01-23 13:30:00+00:00,2026-01-23 14:30:00+00:00,SHORT,25613.12186552643,25641.41229678544,-28.29,-58.0,1.42,18
2026-01-23 14:30:00+00:00,2026-01-23 16:45:00+00:00,LONG,25641.41229678544,25775.20873613069,133.8,266.17,1.42,18
2026-01-23 16:45:00+00:00,2026-01-23 17:15:00+00:00,SHORT,25775.20873613069,25756.782779049434,18.43,35.43,1.42,18
2026-01-23 17:15:00+00:00,2026-01-23 17:30:00+00:00,LONG,25756.782779049434,25743.98533226333,-12.8,-27.01,1.42,18
2026-01-23 17:30:00+00:00,2026-01-23 18:45:00+00:00,SHORT,25743.98533226333,25743.87058205348,0.11,-1.19,1.42,18
2026-01-23 18:45:00+00:00,2026-01-23 19:00:00+00:00,LONG,25743.87058205348,25746.766348106936,2.9,4.37,1.42,18
2026-01-23 19:00:00+00:00,2026-01-23 19:15:00+00:00,SHORT,25746.766348106936,25741.002477226815,5.76,10.11,1.42,18
2026-01-23 19:15:00+00:00,2026-01-23 19:30:00+00:00,LONG,25741.002477226815,25733.5229900829,-7.48,-16.38,1.42,18
2026-01-23 19:30:00+00:00,2026-01-23 19:45:00+00:00,SHORT,25733.5229900829,25721.11487960603,12.41,23.4,1.42,18
2026-01-23 19:45:00+00:00,2026-01-23 20:00:00+00:00,LONG,25721.11487960603,25714.75894746272,-6.36,-14.13,1.42,18
2026-01-23 20:00:00+00:00,2026-01-23 21:00:00+00:00,SHORT,25714.75894746272,25705.98626362543,8.77,16.13,1.42,18
2026-01-23 21:00:00+00:00,2026-01-23 21:15:00+00:00,LONG,25705.98626362543,25674.733398653658,-31.25,-63.93,1.42,18
2026-01-23 21:15:00+00:00,2026-01-25 23:30:00+00:00,SHORT,25674.733398653658,25556.45579988593,118.28,235.14,1.42,18
2026-01-25 23:30:00+00:00,2026-01-26 03:00:00+00:00,LONG,25556.45579988593,25646.011138527276,89.56,177.69,1.42,18
2026-01-26 03:00:00+00:00,2026-01-26 03:15:00+00:00,SHORT,25646.011138527276,25646.37494664565,-0.36,-2.15,1.42,18
2026-01-26 03:15:00+00:00,2026-01-26 03:30:00+00:00,LONG,25646.37494664565,25645.43085762823,-0.94,-3.31,1.42,18
2026-01-26 03:30:00+00:00,2026-01-26 04:30:00+00:00,SHORT,25645.43085762823,25649.60270866889,-4.17,-9.76,1.42,18
2026-01-26 04:30:00+00:00,2026-01-26 08:30:00+00:00,LONG,25649.60270866889,25705.366940777123,55.76,110.11,1.42,18
2026-01-26 08:30:00+00:00,2026-01-26 10:45:00+00:00,SHORT,25705.366940777123,25656.355043591888,49.01,96.6,1.42,18
2026-01-26 10:45:00+00:00,2026-01-26 11:15:00+00:00,LONG,25656.355043591888,25668.13333234114,11.78,22.14,1.42,18
2026-01-26 11:15:00+00:00,2026-01-26 11:30:00+00:00,SHORT,25668.13333234114,25676.749191877945,-8.62,-18.65,1.42,18
2026-01-26 11:30:00+00:00,2026-01-26 23:45:00+00:00,LONG,25676.749191877945,25882.015977992854,205.27,409.11,1.42,18
2026-01-26 23:45:00+00:00,2026-01-27 00:00:00+00:00,SHORT,25882.015977992854,25881.916126895554,0.1,-1.22,1.42,18
2026-01-27 00:00:00+00:00,2026-01-27 00:15:00+00:00,LONG,25881.916126895554,25886.74266631597,4.83,8.23,1.42,18
2026-01-27 00:15:00+00:00,2026-01-27 00:30:00+00:00,SHORT,25886.74266631597,25893.38927542987,-6.65,-14.71,1.42,18
2026-01-27 00:30:00+00:00,2026-01-27 07:00:00+00:00,LONG,25893.38927542987,25986.401922530713,93.01,184.61,1.42,18
2026-01-27 07:00:00+00:00,2026-01-27 08:45:00+00:00,SHORT,25986.401922530713,25982.198898301005,4.2,6.99,1.42,18
2026-01-27 08:45:00+00:00,2026-01-27 11:30:00+00:00,LONG,25982.198898301005,26003.26264913302,21.06,40.71,1.42,18
2026-01-27 11:30:00+00:00,2026-01-27 11:45:00+00:00,SHORT,26003.26264913302,26006.49301480192,-3.23,-7.88,1.42,18
2026-01-27 11:45:00+00:00,2026-01-27 12:00:00+00:00,LONG,26006.49301480192,26008.47973772039,1.99,2.55,1.42,18
2026-01-27 12:00:00+00:00,2026-01-27 12:45:00+00:00,SHORT,26008.47973772039,26007.909828041986,0.57,-0.28,1.42,18
2026-01-27 12:45:00+00:00,2026-01-27 13:00:00+00:00,LONG,26007.909828041986,26007.44867542359,-0.46,-2.34,1.42,18
2026-01-27 13:00:00+00:00,2026-01-27 14:45:00+00:00,SHORT,26007.44867542359,26021.6982978397,-14.25,-29.92,1.42,18
2026-01-27 14:45:00+00:00,2026-01-27 16:45:00+00:00,LONG,26021.6982978397,26073.326411039507,51.63,101.84,1.42,18
2026-01-27 16:45:00+00:00,2026-01-27 17:15:00+00:00,SHORT,26073.326411039507,26076.104960586228,-2.78,-6.98,1.42,18
2026-01-27 17:15:00+00:00,2026-01-27 18:00:00+00:00,LONG,26076.104960586228,26074.264678709795,-1.84,-5.1,1.42,18
2026-01-27 18:00:00+00:00,2026-01-27 18:15:00+00:00,SHORT,26074.264678709795,26076.01012544704,-1.75,-4.91,1.42,18
2026-01-27 18:15:00+00:00,2026-01-27 18:30:00+00:00,LONG,26076.01012544704,26078.40050799684,2.39,3.36,1.42,18
2026-01-27 18:30:00+00:00,2026-01-27 18:45:00+00:00,SHORT,26078.40050799684,26082.190259810417,-3.79,-9.0,1.42,18
2026-01-27 18:45:00+00:00,2026-01-28 06:15:00+00:00,LONG,26082.190259810417,26261.001361756218,178.81,356.2,1.42,19
2026-01-28 06:15:00+00:00,2026-01-28 07:15:00+00:00,SHORT,26261.001361756218,26300.846994139105,-39.85,-81.11,1.42,19
2026-01-28 07:15:00+00:00,2026-01-28 08:00:00+00:00,LONG,26300.846994139105,26297.46482204194,-3.38,-8.18,1.42,19
2026-01-28 08:00:00+00:00,2026-01-28 08:45:00+00:00,SHORT,26297.46482204194,26281.488063248104,15.98,30.53,1.42,19
2026-01-28 08:45:00+00:00,2026-01-28 09:00:00+00:00,LONG,26281.488063248104,26277.290734333248,-4.2,-9.81,1.42,19
2026-01-28 09:00:00+00:00,2026-01-28 10:15:00+00:00,SHORT,26277.290734333248,26287.53391316338,-10.24,-21.91,1.42,19
2026-01-28 10:15:00+00:00,2026-01-28 11:45:00+00:00,LONG,26287.53391316338,26288.275457577856,0.74,0.06,1.42,19
2026-01-28 11:45:00+00:00,2026-01-28 18:00:00+00:00,SHORT,26288.275457577856,26152.37024449241,135.91,270.39,1.42,19
2026-01-28 18:00:00+00:00,2026-01-28 18:45:00+00:00,LONG,26152.37024449241,26148.082745878397,-4.29,-9.99,1.42,19
2026-01-28 18:45:00+00:00,2026-01-28 19:15:00+00:00,SHORT,26148.082745878397,26152.78668372718,-4.7,-10.83,1.42,19
2026-01-28 19:15:00+00:00,2026-01-28 23:15:00+00:00,LONG,26152.78668372718,26199.79809134111,47.01,92.6,1.42,19
2026-01-28 23:15:00+00:00,2026-01-28 23:30:00+00:00,SHORT,26199.79809134111,26187.521247312055,12.28,23.13,1.42,19
2026-01-28 23:30:00+00:00,2026-01-29 00:00:00+00:00,LONG,26187.521247312055,26164.231110031127,-23.29,-48.0,1.42,19
2026-01-29 00:00:00+00:00,2026-01-29 01:45:00+00:00,SHORT,26164.231110031127,26150.619936494248,13.61,25.8,1.42,19
2026-01-29 01:45:00+00:00,2026-01-29 02:15:00+00:00,LONG,26150.619936494248,26152.029991940548,1.41,1.4,1.42,19
2026-01-29 02:15:00+00:00,2026-01-29 02:30:00+00:00,SHORT,26152.029991940548,26154.40628156124,-2.38,-6.17,1.42,19
2026-01-29 02:30:00+00:00,2026-01-29 03:00:00+00:00,LONG,26154.40628156124,26163.053319225735,8.65,15.87,1.42,19
2026-01-29 03:00:00+00:00,2026-01-29 03:15:00+00:00,SHORT,26163.053319225735,26169.871781755926,-6.82,-15.06,1.42,19
2026-01-29 03:15:00+00:00,2026-01-29 05:45:00+00:00,LONG,26169.871781755926,26224.884157792418,55.01,108.6,1.42,19
2026-01-29 05:45:00+00:00,2026-01-29 07:15:00+00:00,SHORT,26224.884157792418,26242.198606781953,-17.31,-36.05,1.42,19
2026-01-29 07:15:00+00:00,2026-01-29 07:45:00+00:00,LONG,26242.198606781953,26243.5459540283,1.35,1.27,1.42,19
2026-01-29 07:45:00+00:00,2026-01-29 12:45:00+00:00,SHORT,26243.5459540283,26167.176444007753,76.37,151.32,1.42,19
2026-01-29 12:45:00+00:00,2026-01-29 13:00:00+00:00,LONG,26167.176444007753,26168.244897413286,1.07,0.72,1.42,19
2026-01-29 13:00:00+00:00,2026-01-29 13:15:00+00:00,SHORT,26168.244897413286,26169.85526271932,-1.61,-4.64,1.42,19
2026-01-29 13:15:00+00:00,2026-01-29 13:30:00+00:00,LONG,26169.85526271932,26171.857434836023,2.0,2.58,1.42,19
2026-01-29 13:30:00+00:00,2026-01-29 16:15:00+00:00,SHORT,26171.857434836023,25682.49805236282,489.36,977.3,1.42,19
2026-01-29 16:15:00+00:00,2026-01-29 19:45:00+00:00,LONG,25682.49805236282,25848.383200830678,165.89,330.35,1.42,19
2026-01-29 19:45:00+00:00,2026-01-29 20:30:00+00:00,SHORT,25848.383200830678,25900.90783060412,-52.52,-106.47,1.42,19
2026-01-29 20:30:00+00:00,2026-01-29 23:15:00+00:00,LONG,25900.90783060412,25948.881593179533,47.97,94.53,1.42,19
2026-01-29 23:15:00+00:00,2026-01-29 23:30:00+00:00,SHORT,25948.881593179533,25961.46825953066,-12.59,-26.59,1.42,19
2026-01-29 23:30:00+00:00,2026-01-30 00:15:00+00:00,LONG,25961.46825953066,25940.712992628414,-20.76,-42.93,1.42,19
2026-01-30 00:15:00+00:00,2026-01-30 03:00:00+00:00,SHORT,25940.712992628414,25853.689622412247,87.02,172.63,1.42,19
2026-01-30 03:00:00+00:00,2026-01-30 03:15:00+00:00,LONG,25853.689622412247,25845.630851045822,-8.06,-17.54,1.42,19
2026-01-30 03:15:00+00:00,2026-01-30 04:00:00+00:00,SHORT,25845.630851045822,25848.99177820604,-3.36,-8.14,1.42,19
2026-01-30 04:00:00+00:00,2026-01-30 05:30:00+00:00,LONG,25848.99177820604,25835.544774927497,-13.45,-28.31,1.42,19
2026-01-30 05:30:00+00:00,2026-01-30 08:15:00+00:00,SHORT,25835.544774927497,25729.82510566574,105.72,210.02,1.42,19
2026-01-30 08:15:00+00:00,2026-01-30 08:30:00+00:00,LONG,25729.82510566574,25727.512322066792,-2.31,-6.05,1.42,19
2026-01-30 08:30:00+00:00,2026-01-30 09:15:00+00:00,SHORT,25727.512322066792,25730.56011955627,-3.05,-7.52,1.42,19
2026-01-30 09:15:00+00:00,2026-01-30 09:30:00+00:00,LONG,25730.56011955627,25734.822754004268,4.26,7.11,1.42,19
2026-01-30 09:30:00+00:00,2026-01-30 10:00:00+00:00,SHORT,25734.822754004268,25749.644275129227,-14.82,-31.06,1.42,19
2026-01-30 10:00:00+00:00,2026-01-30 13:15:00+00:00,LONG,25749.644275129227,25832.936311384958,83.29,165.16,1.42,19
2026-01-30 13:15:00+00:00,2026-01-30 13:45:00+00:00,SHORT,25832.936311384958,25829.50955150328,3.43,5.43,1.42,19
2026-01-30 13:45:00+00:00,2026-01-30 14:45:00+00:00,LONG,25829.50955150328,25838.091383299958,8.58,15.74,1.42,19
2026-01-30 14:45:00+00:00,2026-01-30 15:15:00+00:00,SHORT,25838.091383299958,25819.534306638456,18.56,35.69,1.42,19
